,adjetivo,sentiment
14006,indeléveis,0
14007,indeléveis,0
14008,indelével,0
14009,indelével,0
14010,indelicada,-1
14011,indelicadas,-1
14012,indelicado,-1
14013,indelicados,-1
14014,indemnizada,1
14015,indemnizadas,1
14016,indemnizado,1
14017,indemnizados,1
14018,independente,0
14019,independente,0
14020,independentes,0
14021,independentes,0
14022,independentista,0
14023,independentista,0
14024,independentistas,0
14025,independentistas,0
14026,inderrotáveis,1
14027,inderrotáveis,1
14028,inderrotável,1
14029,inderrotável,1
14030,inderrubáveis,1
14031,inderrubáveis,1
14032,inderrubável,1
14033,inderrubável,1
14034,indescritíveis,0
14035,indescritíveis,0
14036,indescritível,0
14037,indescritível,0
14038,indesculpáveis,-1
14039,indesculpáveis,-1
14040,indesculpável,-1
14041,indesculpável,-1
14042,indesejada,-1
14043,indesejadas,-1
14044,indesejado,-1
14045,indesejados,-1
14046,indesejáveis,-1
14047,indesejáveis,-1
14048,indesejável,-1
14049,indesejável,-1
14050,indestituíveis,0
14051,indestituíveis,0
14052,indestituível,0
14053,indestituível,0
14054,indestronáveis,0
14055,indestronáveis,0
14056,indestronável,0
14057,indestronável,0
14058,indestrutíveis,1
14059,indestrutíveis,1
14060,indestrutível,1
14061,indestrutível,1
14062,indeterminada,-1
14063,indeterminadas,-1
14064,indeterminado,-1
14065,indeterminados,-1
14066,índia,-1
14067,índias,-1
14068,indicada,1
14069,indicadas,1
14070,indicado,1
14071,indicador,0
14072,indicadora,0
14073,indicadoras,0
14074,indicadores,0
14075,indicados,1
14076,indiciada,-1
14077,indiciadas,-1
14078,indiciado,-1
14079,indiciados,-1
14080,indiferente,-1
14081,indiferente,-1
14082,indiferentes,-1
14083,indiferentes,-1
14084,indígena,-1
14085,indígena,-1
14086,indígenas,-1
14087,indígenas,-1
14088,indigente,-1
14089,indigente,-1
14090,indigentes,-1
14091,indigentes,-1
14092,indigesta,-1
14093,indigestas,-1
14094,indigesto,-1
14095,indigestos,-1
14096,indigitada,-1
14097,indigitadas,-1
14098,indigitado,-1
14099,indigitados,-1
14100,indigitáveis,-1
14101,indigitáveis,-1
14102,indigitável,-1
14103,indigitável,-1
14104,indigna,-1
14105,indignada,-1
14106,indignadas,-1
14107,indignado,-1
14108,indignados,-1
14109,indignas,-1
14110,indigno,-1
14111,indignos,-1
14112,índio,-1
14113,índios,-1
14114,indirecta,-1
14115,indirectas,-1
14116,indirecto,-1
14117,indirectos,-1
14118,indireta,-1
14119,indiretas,-1
14120,indireto,-1
14121,indiretos,-1
14122,indisciplinada,-1
14123,indisciplinadas,-1
14124,indisciplinado,-1
14125,indisciplinados,-1
14126,indiscreta,-1
14127,indiscretas,-1
14128,indiscreto,-1
14129,indiscretos,-1
14130,indiscutíveis,1
14131,indiscutíveis,1
14132,indiscutível,1
14133,indiscutível,1
14134,indispensáveis,0
14135,indispensáveis,0
14136,indispensável,0
14137,indispensável,0
14138,indisposta,-1
14139,indispostas,-1
14140,indisposto,-1
14141,indispostos,-1
14142,indissociáveis,0
14143,indissociáveis,0
14144,indissociável,0
14145,indissociável,0
14146,indistinta,-1
14147,indistintas,-1
14148,indistinto,-1
14149,indistintos,-1
14150,inditosa,-1
14151,inditosas,-1
14152,inditoso,-1
14153,inditosos,-1
14154,indivídua,-1
14155,individualista,-1
14156,individualista,-1
14157,individualistas,-1
14158,individualistas,-1
14159,indivíduas,-1
14160,indivíduo,-1
14161,indivíduos,-1
14162,indivisa,-1
14163,indivisas,-1
14164,indivisíveis,0
14165,indivisíveis,0
14166,indivisível,0
14167,indivisível,0
14168,indiviso,-1
14169,indivisos,-1
14170,indóceis,-1
14171,indóceis,-1
14172,indócil,-1
14173,indócil,-1
14174,indolente,-1
14175,indolente,-1
14176,indolentes,-1
14177,indolentes,-1
14178,indomáveis,0
14179,indomáveis,0
14180,indomável,0
14181,indomável,0
14182,indomináveis,-1
14183,indomináveis,-1
14184,indominável,-1
14185,indominável,-1
14186,indómita,-1
14187,indómitas,-1
14188,indómito,-1
14189,indómitos,-1
14190,indubitáveis,1
14191,indubitáveis,1
14192,indubitável,1
14193,indubitável,1
14194,indulgente,1
14195,indulgente,1
14196,indulgentes,1
14197,indulgentes,1
14198,industrialista,0
14199,industrialista,0
14200,industrialistas,0
14201,industrialistas,0
14202,industriosa,0
14203,industriosas,0
14204,industrioso,0
14205,industriosos,0
14206,induzida,-1
14207,induzidas,-1
14208,induzido,-1
14209,induzidos,-1
14210,inebriada,-1
14211,inebriadas,-1
14212,inebriado,-1
14213,inebriados,-1
14214,inebriante,-1
14215,inebriante,-1
14216,inebriantes,-1
14217,inebriantes,-1
14218,inefáveis,-1
14219,inefáveis,-1
14220,inefável,-1
14221,inefável,-1
14222,ineficaz,-1
14223,ineficaz,-1
14224,ineficazes,-1
14225,ineficazes,-1
14226,ineficiente,-1
14227,ineficiente,-1
14228,ineficientes,-1
14229,ineficientes,-1
14230,inelegíveis,-1
14231,inelegíveis,-1
14232,inelegível,-1
14233,inelegível,-1
14234,inelutáveis,1
14235,inelutáveis,1
14236,inelutável,1
14237,inelutável,1
14238,inenarráveis,-1
14239,inenarráveis,-1
14240,inenarrável,-1
14241,inenarrável,-1
14242,inepta,-1
14243,ineptas,-1
14244,inepto,-1
14245,ineptos,-1
14246,inequívoca,1
14247,inequívocas,1
14248,inequívoco,1
14249,inequívocos,1
14250,inerente,0
14251,inerente,0
14252,inerentes,0
14253,inerentes,0
14254,inerme,-1
14255,inerme,-1
14256,inermes,-1
14257,inermes,-1
14258,inerte,-1
14259,inerte,-1
14260,inertes,-1
14261,inertes,-1
14262,inescrutáveis,-1
14263,inescrutáveis,-1
14264,inescrutável,-1
14265,inescrutável,-1
14266,inesgotáveis,0
14267,inesgotáveis,0
14268,inesgotável,0
14269,inesgotável,0
14270,inesperada,0
14271,inesperadas,0
14272,inesperado,0
14273,inesperados,0
14274,inesquecíveis,0
14275,inesquecíveis,0
14276,inesquecível,0
14277,inesquecível,0
14278,inestimáveis,1
14279,inestimáveis,1
14280,inestimável,1
14281,inestimável,1
14282,inevitáveis,1
14283,inevitáveis,1
14284,inevitável,1
14285,inevitável,1
14286,inexacta,-1
14287,inexactas,-1
14288,inexacto,-1
14289,inexactos,-1
14290,inexcedíveis,1
14291,inexcedíveis,1
14292,inexcedível,1
14293,inexcedível,1
14294,inexistente,-1
14295,inexistente,-1
14296,inexistentes,-1
14297,inexistentes,-1
14298,inexoráveis,-1
14299,inexoráveis,-1
14300,inexorável,-1
14301,inexorável,-1
14302,inexperiente,-1
14303,inexperiente,-1
14304,inexperientes,-1
14305,inexperientes,-1
14306,inexperta,-1
14307,inexpertas,-1
14308,inexperto,-1
14309,inexpertos,-1
14310,inexplicáveis,-1
14311,inexplicáveis,-1
14312,inexplicável,-1
14313,inexplicável,-1
14314,inexplícita,-1
14315,inexplícitas,-1
14316,inexplícito,-1
14317,inexplícitos,-1
14318,inexpressiva,-1
14319,inexpressivas,-1
14320,inexpressivo,-1
14321,inexpressivos,-1
14322,inexprimíveis,-1
14323,inexprimíveis,-1
14324,inexprimível,-1
14325,inexprimível,-1
14326,infalíveis,1
14327,infalíveis,1
14328,infalível,1
14329,infalível,1
14330,infamada,-1
14331,infamadas,-1
14332,infamado,-1
14333,infamados,-1
14334,infamante,-1
14335,infamante,-1
14336,infamantes,-1
14337,infamantes,-1
14338,infame,-1
14339,infame,-1
14340,infamérrima,-1
14341,infamérrimas,-1
14342,infamérrimo,-1
14343,infamérrimos,-1
14344,infames,-1
14345,infames,-1
14346,infamíssima,-1
14347,infamíssimas,-1
14348,infamíssimo,-1
14349,infamíssimos,-1
14350,infantil,-1
14351,infantil,-1
14352,infantis,-1
14353,infantis,-1
14354,infatigáveis,1
14355,infatigáveis,1
14356,infatigável,1
14357,infatigável,1
14358,infectada,-1
14359,infectadas,-1
14360,infectado,-1
14361,infectados,-1
14362,infecunda,-1
14363,infecundas,-1
14364,infecundo,-1
14365,infecundos,-1
14366,infeliz,-1
14367,infeliz,-1
14368,infelizes,-1
14369,infelizes,-1
14370,infernais,-1
14371,infernais,-1
14372,infernal,-1
14373,infernal,-1
14374,inférteis,-1
14375,inférteis,-1
14376,infértil,-1
14377,infértil,-1
14378,infetada,-1
14379,infetadas,-1
14380,infetado,-1
14381,infetados,-1
14382,infiéis,-1
14383,infiéis,-1
14384,infiel,-1
14385,infiel,-1
14386,ínfima,-1
14387,ínfimas,-1
14388,ínfimo,-1
14389,ínfimos,-1
14390,inflacionista,0
14391,inflacionista,0
14392,inflacionistas,0
14393,inflacionistas,0
14394,inflada,-1
14395,infladas,-1
14396,inflado,-1
14397,inflados,-1
14398,inflamada,-1
14399,inflamadas,-1
14400,inflamado,-1
14401,inflamados,-1
14402,inflexíveis,-1
14403,inflexíveis,-1
14404,inflexível,-1
14405,inflexível,-1
14406,influenciada,-1
14407,influenciadas,-1
14408,influenciado,-1
14409,influenciados,-1
14410,influenciáveis,-1
14411,influenciáveis,-1
14412,influenciável,-1
14413,influenciável,-1
14414,influente,1
14415,influente,1
14416,influentes,1
14417,influentes,1
14418,informada,1
14419,informadas,1
14420,informado,1
14421,informador,0
14422,informadora,0
14423,informadoras,0
14424,informadores,0
14425,informados,1
14426,informais,0
14427,informais,0
14428,informal,0
14429,informal,0
14430,informante,0
14431,informante,0
14432,informantes,0
14433,informantes,0
14434,informe,-1
14435,informe,-1
14436,informes,-1
14437,informes,-1
14438,infortunada,-1
14439,infortunadas,-1
14440,infortunado,-1
14441,infortunados,-1
14442,infrene,-1
14443,infrene,-1
14444,infrenes,-1
14445,infrenes,-1
14446,infrutífera,-1
14447,infrutíferas,-1
14448,infrutífero,-1
14449,infrutíferos,-1
14450,infundada,-1
14451,infundadas,-1
14452,infundado,-1
14453,infundados,-1
14454,ingénua,0
14455,ingênua,-1
14456,ingénuas,0
14457,ingênuas,-1
14458,ingénuo,0
14459,ingênuo,-1
14460,ingénuos,0
14461,ingênuos,-1
14462,inglês,0
14463,inglesa,0
14464,inglesada,0
14465,inglesadas,0
14466,inglesado,0
14467,inglesados,0
14468,ingleses,0
14469,ingleses,0
14470,ingrata,-1
14471,ingratas,-1
14472,ingrato,-1
14473,ingratos,-1
14474,inibida,-1
14475,inibidas,-1
14476,inibido,-1
14477,inibidos,-1
14478,iniciada,-1
14479,iniciadas,-1
14480,iniciado,-1
14481,iniciador,-1
14482,iniciadora,-1
14483,iniciadoras,-1
14484,iniciadores,-1
14485,iniciados,-1
14486,inidónea,-1
14487,inidóneas,-1
14488,inidóneo,-1
14489,inidóneos,-1
14490,inigualáveis,0
14491,inigualáveis,0
14492,inigualável,0
14493,inigualável,0
14494,inimagináveis,1
14495,inimagináveis,1
14496,inimaginável,1
14497,inimaginável,1
14498,inimiga,-1
14499,inimigas,-1
14500,inimigo,-1
14501,inimigos,-1
14502,inimitáveis,0
14503,inimitáveis,0
14504,inimitável,0
14505,inimitável,0
14506,ininteligíveis,-1
14507,ininteligíveis,-1
14508,ininteligível,-1
14509,ininteligível,-1
14510,ininterrupta,0
14511,ininterruptas,0
14512,ininterrupto,0
14513,ininterruptos,0
14514,iníqua,-1
14515,iníquas,-1
14516,iníquo,-1
14517,iníquos,-1
14518,injuriada,-1
14519,injuriadas,-1
14520,injuriado,-1
14521,injuriados,-1
14522,injuriante,-1
14523,injuriante,-1
14524,injuriantes,-1
14525,injuriantes,-1
14526,injuriosa,-1
14527,injuriosas,-1
14528,injurioso,-1
14529,injuriosos,-1
14530,injusta,-1
14531,injustas,-1
14532,injustiçada,0
14533,injustiçadas,0
14534,injustiçado,0
14535,injustiçados,0
14536,injusto,-1
14537,injustos,-1
14538,inocente,0
14539,inocente,0
14540,inocentes,0
14541,inocentes,0
14542,inócua,0
14543,inócuas,0
14544,inócuo,0
14545,inócuos,0
14546,inofensiva,0
14547,inofensivas,0
14548,inofensivo,0
14549,inofensivos,0
14550,inopinada,0
14551,inopinadas,0
14552,inopinado,0
14553,inopinados,0
14554,inoportuna,-1
14555,inoportunas,-1
14556,inoportuno,-1
14557,inoportunos,-1
14558,inóspita,-1
14559,inóspitas,-1
14560,inóspito,-1
14561,inóspitos,-1
14562,inovador,1
14563,inovadora,1
14564,inovadoras,1
14565,inovadores,1
14566,inqualificada,-1
14567,inqualificadas,-1
14568,inqualificado,-1
14569,inqualificados,-1
14570,inqualificáveis,-1
14571,inqualificáveis,-1
14572,inqualificável,-1
14573,inqualificável,-1
14574,inquebrantáveis,-1
14575,inquebrantáveis,-1
14576,inquebrantável,-1
14577,inquebrantável,-1
14578,inquestionáveis,1
14579,inquestionáveis,1
14580,inquestionável,1
14581,inquestionável,1
14582,inquieta,-1
14583,inquietante,-1
14584,inquietante,-1
14585,inquietantes,-1
14586,inquietantes,-1
14587,inquietas,-1
14588,inquieto,-1
14589,inquietos,-1
14590,insaciada,-1
14591,insaciadas,-1
14592,insaciado,-1
14593,insaciados,-1
14594,insaciáveis,0
14595,insaciáveis,0
14596,insaciável,0
14597,insaciável,0
14598,insana,-1
14599,insanas,-1
14600,insano,-1
14601,insanos,-1
14602,insatisfatória,-1
14603,insatisfatórias,-1
14604,insatisfatório,-1
14605,insatisfatórios,-1
14606,insatisfeita,-1
14607,insatisfeitas,-1
14608,insatisfeito,-1
14609,insatisfeitos,-1
14610,inscrita,0
14611,inscritas,0
14612,inscrito,0
14613,inscritos,0
14614,insegura,-1
14615,inseguras,-1
14616,inseguro,-1
14617,inseguros,-1
14618,insensata,-1
14619,insensatas,-1
14620,insensato,-1
14621,insensatos,-1
14622,insensíveis,-1
14623,insensíveis,-1
14624,insensível,-1
14625,insensível,-1
14626,inseparáveis,0
14627,inseparáveis,0
14628,inseparável,0
14629,inseparável,0
14630,inserida,-1
14631,inseridas,-1
14632,inserido,-1
14633,inseridos,-1
14634,insidiosa,-1
14635,insidiosas,-1
14636,insidioso,-1
14637,insidiosos,-1
14638,insigne,1
14639,insigne,1
14640,insignes,1
14641,insignes,1
14642,insignificante,-1
14643,insignificante,-1
14644,insignificantes,-1
14645,insignificantes,-1
14646,insincera,-1
14647,insinceras,-1
14648,insincero,-1
14649,insinceros,-1
14650,insinuador,-1
14651,insinuadora,-1
14652,insinuadoras,-1
14653,insinuadores,-1
14654,insinuante,0
14655,insinuante,0
14656,insinuantes,0
14657,insinuantes,0
14658,insinuativa,-1
14659,insinuativas,-1
14660,insinuativo,-1
14661,insinuativos,-1
14662,insinuosa,-1
14663,insinuosas,-1
14664,insinuoso,-1
14665,insinuosos,-1
14666,insípida,-1
14667,insípidas,-1
14668,insípido,-1
14669,insípidos,-1
14670,insipiente,-1
14671,insipiente,-1
14672,insipientes,-1
14673,insipientes,-1
14674,insistente,0
14675,insistente,0
14676,insistentes,0
14677,insistentes,0
14678,insistida,-1
14679,insistidas,-1
14680,insistido,-1
14681,insistidos,-1
14682,ínsita,-1
14683,ínsitas,-1
14684,ínsito,-1
14685,ínsitos,-1
14686,insociáveis,-1
14687,insociáveis,-1
14688,insociável,-1
14689,insociável,-1
14690,insofrida,-1
14691,insofridas,-1
14692,insofrido,-1
14693,insofridos,-1
14694,insolente,-1
14695,insolente,-1
14696,insolentes,-1
14697,insolentes,-1
14698,insólita,-1
14699,insólitas,-1
14700,insólito,-1
14701,insólitos,-1
14702,insondada,-1
14703,insondadas,-1
14704,insondado,-1
14705,insondados,-1
14706,insondáveis,-1
14707,insondáveis,-1
14708,insondável,-1
14709,insondável,-1
14710,insonsa,-1
14711,insonsas,-1
14712,insonso,-1
14713,insonsos,-1
14714,insossa,-1
14715,insossas,-1
14716,insosso,-1
14717,insossos,-1
14718,inspirada,1
14719,inspiradas,1
14720,inspirado,1
14721,inspirador,1
14722,inspiradora,1
14723,inspiradoras,1
14724,inspiradores,1
14725,inspirados,1
14726,instalada,-1
14727,instaladas,-1
14728,instalado,-1
14729,instalados,-1
14730,instantânea,0
14731,instantâneas,0
14732,instantâneo,0
14733,instantâneos,0
14734,instáveis,-1
14735,instáveis,-1
14736,instável,-1
14737,instável,-1
14738,instigada,-1
14739,instigadas,-1
14740,instigado,-1
14741,instigados,-1
14742,instintiva,0
14743,instintivas,0
14744,instintivo,0
14745,instintivos,0
14746,instituída,0
14747,instituídas,0
14748,instituído,0
14749,instituídos,0
14750,instruída,1
14751,instruídas,1
14752,instruído,1
14753,instruídos,1
14754,instrutiva,1
14755,instrutivas,1
14756,instrutivo,1
14757,instrutivos,1
14758,insubmissa,-1
14759,insubmissas,-1
14760,insubmisso,-1
14761,insubmissos,-1
14762,insubordinada,-1
14763,insubordinadas,-1
14764,insubordinado,-1
14765,insubordinados,-1
14766,insubornáveis,1
14767,insubornáveis,1
14768,insubornável,1
14769,insubornável,1
14770,insubstituíveis,0
14771,insubstituíveis,0
14772,insubstituível,0
14773,insubstituível,0
14774,insuficiente,-1
14775,insuficiente,-1
14776,insuficientes,-1
14777,insuficientes,-1
14778,insulsa,-1
14779,insulsas,-1
14780,insulso,-1
14781,insulsos,-1
14782,insultada,-1
14783,insultadas,-1
14784,insultado,-1
14785,insultados,-1
14786,insultuosa,-1
14787,insultuosas,-1
14788,insultuoso,-1
14789,insultuosos,-1
14790,insuperáveis,1
14791,insuperáveis,1
14792,insuperável,1
14793,insuperável,1
14794,insuportáveis,-1
14795,insuportáveis,-1
14796,insuportável,-1
14797,insuportável,-1
14798,insurgente,-1
14799,insurgente,-1
14800,insurgentes,-1
14801,insurgentes,-1
14802,insurrecta,-1
14803,insurrectas,-1
14804,insurrecto,-1
14805,insurrectos,-1
14806,insurreta,-1
14807,insurretas,-1
14808,insurreto,-1
14809,insurretos,-1
14810,insusceptíveis,-1
14811,insusceptíveis,-1
14812,insusceptível,-1
14813,insusceptível,-1
14814,insuspeita,1
14815,insuspeitas,1
14816,insuspeito,1
14817,insuspeitos,1
14818,intacta,0
14819,intactas,0
14820,intacto,0
14821,intactos,0
14822,íntegra,1
14823,integrada,-1
14824,integradas,-1
14825,integrado,-1
14826,integrados,-1
14827,integralista,0
14828,integralista,0
14829,integralistas,0
14830,integralistas,0
14831,integrante,-1
14832,integrante,-1
14833,integrantes,-1
14834,integrantes,-1
14835,íntegras,1
14836,integrista,-1
14837,integrista,-1
14838,integristas,-1
14839,integristas,-1
14840,íntegro,1
14841,íntegros,1
14842,inteira,-1
14843,inteiras,-1
14844,inteiriça,-1
14845,inteiriças,-1
14846,inteiriço,-1
14847,inteiriços,-1
14848,inteiro,-1
14849,inteiros,-1
14850,intelectuais,0
14851,intelectuais,0
14852,intelectual,0
14853,intelectual,0
14854,intelectualista,0
14855,intelectualista,0
14856,intelectualistas,0
14857,intelectualistas,0
14858,intelectualóide,-1
14859,intelectualóide,-1
14860,intelectualóides,-1
14861,intelectualóides,-1
14862,inteligente,1
14863,inteligente,1
14864,inteligentes,1
14865,inteligentes,1
14866,intemerata,1
14867,intemeratas,1
14868,intemerato,1
14869,intemeratos,1
14870,intemperada,-1
14871,intemperadas,-1
14872,intemperado,-1
14873,intemperados,-1
14874,intempestiva,-1
14875,intempestivas,-1
14876,intempestivo,-1
14877,intempestivos,-1
14878,intencionada,-1
14879,intencionadas,-1
14880,intencionado,-1
14881,intencionados,-1
14882,intencionais,0
14883,intencionais,0
14884,intencional,0
14885,intencional,0
14886,intensa,0
14887,intensas,0
14888,intenso,0
14889,intensos,0
14890,intercalada,0
14891,intercaladas,0
14892,intercalado,0
14893,intercalados,0
14894,interceptada,-1
14895,interceptadas,-1
14896,interceptado,-1
14897,interceptados,-1
14898,intercessor,0
14899,intercessora,0
14900,intercessoras,0
14901,intercessores,0
14902,interdita,-1
14903,interditas,-1
14904,interdito,-1
14905,interditos,-1
14906,interessada,1
14907,interessadas,1
14908,interessado,1
14909,interessados,1
14910,interessante,1
14911,interessante,1
14912,interessantes,1
14913,interessantes,1
14914,interesseira,-1
14915,interesseiras,-1
14916,interesseiro,-1
14917,interesseiros,-1
14918,interina,-1
14919,interinas,-1
14920,interino,-1
14921,interinos,-1
14922,intermediária,0
14923,intermediárias,0
14924,intermediário,0
14925,intermediários,0
14926,internacionalista,0
14927,internacionalista,0
14928,internacionalistas,0
14929,internacionalistas,0
14930,internada,-1
14931,internadas,-1
14932,internado,-1
14933,internados,-1
14934,interpretativa,0
14935,interpretativas,0
14936,interpretativo,0
14937,interpretativos,0
14938,interrogador,0
14939,interrogadora,0
14940,interrogadoras,0
14941,interrogadores,0
14942,interrogativa,-1
14943,interrogativas,-1
14944,interrogativo,-1
14945,interrogativos,-1
14946,interrogatória,-1
14947,interrogatórias,-1
14948,interrogatório,-1
14949,interrogatórios,-1
14950,interrompida,-1
14951,interrompidas,-1
14952,interrompido,-1
14953,interrompidos,-1
14954,intervencionista,0
14955,intervencionista,0
14956,intervencionistas,0
14957,intervencionistas,0
14958,interveniente,0
14959,interveniente,0
